profileNum,ageEstimate,companyName,connectionsCount,country,endDate,followable,followersCount,genderEstimate,hasPicture,isPremium,posLocation,posTitle,startDate,posDuration
17668.0,44.0,Legato Solutions & Services Pte Ltd,500.0,au,1999-03-01,1.0,1688.0,male,vOqu_oVbbqBEuchPx8xBgSVkHx6gcZIMwE6LOXnyojg.jpg,1.0,Singapore,Applications Consultant,1998-11-01,3.942586090063451
17669.0,44.0,Financial Network Services,500.0,au,1998-10-01,1.0,1688.0,male,vOqu_oVbbqBEuchPx8xBgSVkHx6gcZIMwE6LOXnyojg.jpg,1.0,"Sydney, Australia",Applications Consultant,1998-02-01,7.950881948294626
17674.0,21.0,FundingPie,500.0,au,2017-12-01,1.0,3550.0,male,AAEAAQAAAAAAAAdRAAAAJGNjNWQ2OGU1LTY2ZWItNDk4Zi04NWI2LWVmMDc3ODhjNzVlNQ.jpg,0.0,"Melbourne, Australia",Co Founder & CEO,2016-02-01,21.979917452103738
17693.0,41.0,Roads and Maritime Services,500.0,au,2018-01-01,1.0,714.0,female,AAEAAQAAAAAAAAecAAAAJDIxNjgxYjc2LTIyYWItNDVkOC05NDBlLWEyNzUwNzA5Y2RjYQ.jpg,1.0,Roads and Maritime,HR Business Partner,2015-05-01,32.0663668658494
17695.0,41.0,Office of Environment and Heritage (NSW),500.0,au,2014-08-01,1.0,714.0,female,AAEAAQAAAAAAAAecAAAAJDIxNjgxYjc2LTIyYWItNDVkOC05NDBlLWEyNzUwNzA5Y2RjYQ.jpg,1.0,"Sydney, Australia",Manager Workforce Planning/HR Business Partner,2011-08-01,36.008952955912854
17696.0,41.0,"NSW Department of Finance, Services and Innovation",500.0,au,2011-08-01,1.0,714.0,female,AAEAAQAAAAAAAAecAAAAJDIxNjgxYjc2LTIyYWItNDVkOC05NDBlLWEyNzUwNzA5Y2RjYQ.jpg,1.0,"Sydney, Australia",Senior HR Consultant,2007-08-01,48.000985646522516
17698.0,41.0,RailCorp,500.0,au,2004-02-01,1.0,714.0,female,AAEAAQAAAAAAAAecAAAAJDIxNjgxYjc2LTIyYWItNDVkOC05NDBlLWEyNzUwNzA5Y2RjYQ.jpg,1.0,"Sydney, Australia",Project Lead (Contract role),2002-05-01,21.059980697755602
17699.0,41.0,Derwent Executive,500.0,au,2000-12-01,1.0,714.0,female,AAEAAQAAAAAAAAecAAAAJDIxNjgxYjc2LTIyYWItNDVkOC05NDBlLWEyNzUwNzA5Y2RjYQ.jpg,1.0,"Sydney Area, Australia",Researcher,2000-04-01,8.01659171646235
17701.0,41.0,Arthur Andersen & Co.,500.0,au,1997-09-01,1.0,714.0,female,AAEAAQAAAAAAAAecAAAAJDIxNjgxYjc2LTIyYWItNDVkOC05NDBlLWEyNzUwNzA5Y2RjYQ.jpg,1.0,"Sydney Area, Australia",HR Consultant,1996-01-01,20.008624407072013
17704.0,35.0,Commonwealth Bank,500.0,au,2017-06-01,1.0,16805.0,male,9vXr56_d9lf1KLZGBmhdB14jep2ikeKmvHyo9viuJuk.jpg,0.0,"Perth St Georges Tce, Western Australia, Australia","Talent Acquisition Manager WA,QLD, SA & NT",2015-01-01,28.978007761966364
17705.0,35.0,CB&I Kentz Joint Venture (CKJV),500.0,au,2014-12-01,1.0,16805.0,male,9vXr56_d9lf1KLZGBmhdB14jep2ikeKmvHyo9viuJuk.jpg,0.0,"Perth, Australia",Talent Acquisition Lead,2014-01-01,10.973531284009939
17707.0,35.0,Jacobs,500.0,au,2011-10-01,1.0,16805.0,male,9vXr56_d9lf1KLZGBmhdB14jep2ikeKmvHyo9viuJuk.jpg,0.0,"Perth, Australia",Senior Consultant (Recruitment),2011-01-01,8.969383354894351
17710.0,41.0,Santos Ltd,442.0,au,2015-03-01,1.0,442.0,male,up5n4mitYW7PK69Vk5aCROv9JgQAREOSLspLTGW1mCs.jpg,0.0,"Brisbane, Australia",Pipeline Engineer-Fixed Term Contract,2013-12-01,14.948972258157252
17711.0,41.0,QGC,442.0,au,2012-03-01,1.0,442.0,male,up5n4mitYW7PK69Vk5aCROv9JgQAREOSLspLTGW1mCs.jpg,0.0,"Queensland, Australia",FIELD ENGINEER -Fixed Term Contract,2010-10-01,16.9859750713567
17713.0,41.0,Larsen & Toubro,442.0,au,2007-04-01,1.0,442.0,male,up5n4mitYW7PK69Vk5aCROv9JgQAREOSLspLTGW1mCs.jpg,0.0,"Surat Area, India",Senior Mechanical Engineer,2006-09-01,6.965235425778763
17714.0,41.0,Punj Lloyd Limited,442.0,au,2005-07-01,1.0,442.0,male,up5n4mitYW7PK69Vk5aCROv9JgQAREOSLspLTGW1mCs.jpg,0.0,"New Delhi Area, India",Mechanical Engineer,2001-01-01,53.947719665701555
17723.0,38.0,Slater and Gordon Lawyers,500.0,au,2007-01-01,1.0,833.0,female,4qsWBBbRf4u3db6a1Jt3Nyob1l3JxBNY5OlhkspHWYo.jpg,0.0,Brisbane,Solicitor,2006-01-01,11.992032690609664
17770.0,25.0,Dialog Axiata PLC,381.0,au,2017-01-01,1.0,382.0,male,swWzB_xMZfG7mBPApNyQRUe4xjU25C-o6HgrFyX1sgM.jpg,0.0,Sri Lanka,"Senior Team Leader/Project Manager, Network Planning",2013-04-01,45.04404607897493
17771.0,25.0,Dialog Axiata PLC,381.0,au,2013-03-01,1.0,382.0,male,swWzB_xMZfG7mBPApNyQRUe4xjU25C-o6HgrFyX1sgM.jpg,0.0,Sri Lanka,"Assistant Team Leader/Project Manager, Network Planning",2011-04-01,22.998418858703463
17773.0,25.0,Dialog Axiata PLC,381.0,au,2009-04-01,1.0,382.0,male,swWzB_xMZfG7mBPApNyQRUe4xjU25C-o6HgrFyX1sgM.jpg,0.0,Sri Lanka,"Telecommunication Engineer, Radio Network Planning",2006-11-01,28.978007761966364
17774.0,25.0,Suntel Ltd,381.0,au,2005-08-01,1.0,382.0,male,swWzB_xMZfG7mBPApNyQRUe4xjU25C-o6HgrFyX1sgM.jpg,0.0,Sri Lanka,Trainee Engineer,2005-02-01,5.946734019179039
17794.0,28.0,Blue Central,500.0,au,2016-05-01,1.0,927.0,male,5CCWYxKN0txKE3iOEYRmTYFoMNmQ5f59nC_NPDmdbOw.jpg,1.0,"Level 25, 66 Goulburn Street, Sydney, 2000",Operations,2016-01-01,3.975440974147313
17795.0,28.0,IPMG,500.0,au,2016-05-01,1.0,927.0,male,5CCWYxKN0txKE3iOEYRmTYFoMNmQ5f59nC_NPDmdbOw.jpg,1.0,"Sydney, Australia",Project Manager,2015-06-01,11.006386168093801
17812.0,48.0,Boeing,87.0,au,2013-09-01,1.0,87.0,male,to9ZLo8wtFGllxR1Kin_MfORtzOqGihHrmnNICIiwYs.jpg,0.0,"Bankstown, NSW",Manufacturing Engineer,2011-01-01,32.000657097681675
17816.0,27.0,Southern Cross Austereo,500.0,au,2018-02-01,1.0,675.0,male,565fHC0T_TtCGmUGUrrIjNFJZzmsFpeVexXZVdCYTC4.jpg,0.0,"Sydney, Australia",National Account Manager,2017-08-01,6.045298671430625
17818.0,27.0,Inlink,500.0,au,2015-11-01,1.0,675.0,male,565fHC0T_TtCGmUGUrrIjNFJZzmsFpeVexXZVdCYTC4.jpg,0.0,"Sydney, Australia",Sales and Marketing Coordinator,2015-01-01,9.987884761494076
17821.0,27.0,Westfield,500.0,au,2013-07-01,1.0,675.0,male,565fHC0T_TtCGmUGUrrIjNFJZzmsFpeVexXZVdCYTC4.jpg,0.0,Bondi Junction,Concierge,2011-12-01,18.990123000472288
17828.0,31.0,ELMO Cloud HR & Payroll,439.0,au,2018-05-01,1.0,438.0,male,1XddjfQE-nXBqgU1lOqEodAqZqTdEfBcVVmds27kdp8.jpg,0.0,"Sydney, Australia",Implementation Manager,2016-12-01,16.95312018727284
17836.0,58.0,Webb Henderson,500.0,au,2013-07-01,1.0,3983.0,male,hHGYxkA_noG8okYhGaZZA-icFd4Ema4jIc4el-fq4Wc.jpg,0.0,"Sydney, Australia","Principal Advisor, Consultancy",2011-11-01,19.975769522988152
17842.0,58.0,Michelin,500.0,au,1983-06-01,1.0,3983.0,male,hHGYxkA_noG8okYhGaZZA-icFd4Ema4jIc4el-fq4Wc.jpg,0.0,"Stoke-on-Trent, United Kingdom",Student Apprentice,1979-01-01,52.96207314318569
17857.0,39.0,Shortlist Recruitment & Consulting,500.0,au,2013-02-01,1.0,3350.0,male,t8NLuZbt3LvYQSRO-tCLka0zmI13J8y98isWHpzpgek.jpg,1.0,Australia,Managing Director,2004-11-01,99.02462062876035
17867.0,30.0,Sydney Children's Hospitals Network,500.0,au,2015-09-01,1.0,542.0,female,pCq_PYZJTMedmzQ-P1KGshY1Bt-wQILqWJb8yPGcaa8.jpg,0.0,"Sydney, Australia",Centre Manager - The Clinical Research Centre at The Children's Hospital at Westmead,2014-05-01,16.0331834329247
17869.0,30.0,Sydney Children's Hospitals Network,500.0,au,2014-05-01,1.0,542.0,female,pCq_PYZJTMedmzQ-P1KGshY1Bt-wQILqWJb8yPGcaa8.jpg,0.0,"kids research institute, westmead, sydney",Paediatric Trials Network Australia (PTNA) and NSW Better Treatments 4 Kids ( BT4K) Project Officer,2013-10-01,6.965235425778763
17870.0,30.0,NSW Better Treatments 4 Kids (BT4K),500.0,au,2014-05-01,1.0,542.0,female,pCq_PYZJTMedmzQ-P1KGshY1Bt-wQILqWJb8yPGcaa8.jpg,0.0,"Sydney, Australia",Network Project Officer,2013-10-01,6.965235425778763
17875.0,36.0,Infosys,500.0,au,2017-01-01,1.0,724.0,male,LysfQJjAMbw-7DrpWvmwpTFJzew4dpKWG41g1m-DtkQ.jpg,0.0,"Melbourne, Australia",Project Management Consultant,2015-01-01,24.016920265303188
17876.0,36.0,Infosys,500.0,au,2015-01-01,1.0,724.0,male,LysfQJjAMbw-7DrpWvmwpTFJzew4dpKWG41g1m-DtkQ.jpg,0.0,"Melbourne, Australia",Technical Consultant,2013-08-01,17.018829955440562
17878.0,36.0,Infosys,500.0,au,2013-02-01,1.0,724.0,male,LysfQJjAMbw-7DrpWvmwpTFJzew4dpKWG41g1m-DtkQ.jpg,0.0,"Melbourne, Australia",Technical Consultant,2012-08-01,6.045298671430625
17879.0,36.0,Infosys,500.0,au,2012-08-01,1.0,724.0,male,LysfQJjAMbw-7DrpWvmwpTFJzew4dpKWG41g1m-DtkQ.jpg,0.0,"Bengaluru Area, India",Technology Analyst,2011-07-01,13.04338898129325
17881.0,36.0,Infosys,500.0,au,2009-10-01,1.0,724.0,male,LysfQJjAMbw-7DrpWvmwpTFJzew4dpKWG41g1m-DtkQ.jpg,0.0,"Bengaluru Area, India",Software Engineer,2006-09-01,36.99459947842872
17882.0,36.0,Telstra,500.0,au,2016-12-01,1.0,724.0,male,LysfQJjAMbw-7DrpWvmwpTFJzew4dpKWG41g1m-DtkQ.jpg,0.0,"Melbourne, Australia",IT Project Specialist,2015-01-01,22.998418858703463
17888.0,56.0,Truphone,500.0,au,2017-12-01,1.0,2934.0,male,CtCyzjR8tt06TDcjBkC7A1gTSdq7ZfU8a0vOQ9UvVMk.jpg,0.0,"Sydney, Australia",Global Sales and Australian Sales Manager,2017-05-01,7.030945193946487
17890.0,56.0,IBRS,500.0,au,2012-05-01,1.0,2934.0,male,CtCyzjR8tt06TDcjBkC7A1gTSdq7ZfU8a0vOQ9UvVMk.jpg,0.0,Sydney,Business Director,2011-03-01,14.029035503809114
17891.0,62.0,Teradata,243.0,au,2016-11-01,1.0,248.0,female,p_3_000_0e2_359_0442f45.jpg,0.0,"Melbourne, Australia","Domain Lead, Advanced Analytics",2014-10-01,25.035421671902913
17894.0,62.0,Insitex,243.0,au,2006-06-01,1.0,248.0,female,p_3_000_0e2_359_0442f45.jpg,0.0,"Melbourne, Australia",Co Founder & Director,2002-12-01,41.988541859175754
17906.0,34.0,Primary Health Care Limited,500.0,au,2017-06-01,1.0,1112.0,male,EAYYHjmLkyykJjpsZMFpJCCuFfjkfyg98u_GUP9DKEs.jpg,0.0,"Sydney, Australia",Senior Corporate Counsel,2017-03-01,3.0226493357153124
17911.0,31.0,Imagination Australia,500.0,au,2018-01-01,1.0,567.0,male,ME0UJR_zQMtSzy2MZ9CrP-Fwyj9yduPIqa1LbeTRXOg.jpg,0.0,"Sydney, Australia",Lead Digital Producer,2016-12-01,13.010534097209389
17912.0,31.0,Imagination Australia,500.0,au,2016-08-01,1.0,567.0,male,ME0UJR_zQMtSzy2MZ9CrP-Fwyj9yduPIqa1LbeTRXOg.jpg,0.0,"Sydney, Australia",Digital Producer,2014-08-01,24.016920265303188
17914.0,31.0,Circul8,500.0,au,2018-11-01,1.0,567.0,male,ME0UJR_zQMtSzy2MZ9CrP-Fwyj9yduPIqa1LbeTRXOg.jpg,0.0,"Sydney, Australia",Executive Digital Producer,2018-01-01,9.987884761494076
17918.0,28.0,Tekt Industries Pty. Ltd.,282.0,au,2017-06-01,1.0,281.0,male,xh0FxFsD2gYni_ArQqOP0gwjasgQ6eUC7_KpwNaQr-U.jpg,0.0,"Victoria, Australia",Embedded Systems Engineer,2014-02-01,39.951539045976304
17920.0,28.0,University of Melbourne,282.0,au,2015-07-01,1.0,281.0,male,xh0FxFsD2gYni_ArQqOP0gwjasgQ6eUC7_KpwNaQr-U.jpg,0.0,"Melbourne, Australia",Research Assistant,2011-01-01,53.947719665701555
17929.0,57.0,Ooyala,500.0,au,2015-08-01,1.0,1087.0,male,thEI7fk8dad7vhn0MLAG7rQz0CNpgg55JWEAe55J8uE.jpg,0.0,Sydney,Managing Director - ANZ,2010-06-01,61.99716626624777
17930.0,57.0,Adobe,500.0,au,2010-08-01,1.0,1087.0,male,thEI7fk8dad7vhn0MLAG7rQz0CNpgg55JWEAe55J8uE.jpg,0.0,"Sydney, Australia",APAC Education Director,2005-06-01,61.99716626624777
17933.0,28.0,GraysOnline,442.0,au,2018-08-01,1.0,444.0,male,dySgTbe3KYHyAdQ8FO0RKEp_gBcj7I2gTa248fkZHJc.jpg,0.0,St. Leonards,Corporate Development Strategy Analyst,2016-12-01,19.975769522988152
17935.0,28.0,Gate Gourmet,442.0,au,2015-06-01,1.0,444.0,male,dySgTbe3KYHyAdQ8FO0RKEp_gBcj7I2gTa248fkZHJc.jpg,0.0,Mascot,Financial Analyst,2014-07-01,11.006386168093801
17936.0,28.0,AIAA,442.0,au,2013-09-01,1.0,444.0,male,dySgTbe3KYHyAdQ8FO0RKEp_gBcj7I2gTa248fkZHJc.jpg,0.0,University of New South Wales,4th Year Representative,2013-04-01,5.0267972648309
17962.0,27.0,"CEB, now Gartner",500.0,au,2015-08-01,1.0,565.0,male,7XtpgAyWiL2zX2iVRDA3z9uJx5Hudc8ODyYSjy5MCGg.jpg,1.0,"sydney area, australia",Account Management Specialist - IT Practice,2014-07-01,13.010534097209389
17963.0,27.0,Kit & Kaboodle,500.0,au,2010-12-01,1.0,565.0,male,7XtpgAyWiL2zX2iVRDA3z9uJx5Hudc8ODyYSjy5MCGg.jpg,1.0,"Darlinghurst, NSW",Cocktail Bartender,2010-07-01,5.0267972648309
17965.0,27.0,The Eastern,500.0,au,2010-06-01,1.0,565.0,male,7XtpgAyWiL2zX2iVRDA3z9uJx5Hudc8ODyYSjy5MCGg.jpg,1.0,"Bondi Junction, NSW",Bartender,2008-04-01,25.988213310334913
17966.0,27.0,Merivale,500.0,au,2006-06-01,1.0,565.0,male,7XtpgAyWiL2zX2iVRDA3z9uJx5Hudc8ODyYSjy5MCGg.jpg,1.0,"Sydney, NSW",Bartender/Floor Supervisor,2004-02-01,27.95950635536664
17977.0,27.0,The Star Sydney,500.0,au,2013-12-01,1.0,513.0,female,TuDgijfgmUq-0Kn3lTHw_OvupTzZEWA2B7Y-BtByhFs.jpg,0.0,"Sydney, Australia",Assistant Gaming Manager,2010-07-01,41.03575022074375
17978.0,27.0,The Star Sydney,500.0,au,2010-07-01,1.0,513.0,female,TuDgijfgmUq-0Kn3lTHw_OvupTzZEWA2B7Y-BtByhFs.jpg,0.0,"Sydney, Australia",Gaming Supervisor,2009-04-01,14.981827142241114
17993.0,38.0,Accenture,500.0,au,2012-08-01,1.0,567.0,male,bHTZATbGIYGru1TMBzjU851JU8QxjZDsK-mDNFu9bUc.jpg,0.0,"Melbourne, Australia",SAP MM-WM-LE consultant,2011-12-01,8.01659171646235
18023.0,53.0,CPA Australia,500.0,au,2011-12-01,1.0,1242.0,male,5-K9oaoAfbwH4wpeIFz_ZYnHTZF1elw82J22qjWTZYM.jpg,0.0,"Brisbane, Australia","Deputy President, Queensland Divisional Council",2007-10-01,50.005133575638105
18026.0,53.0,Icon Business Solutions,500.0,au,2005-05-01,1.0,1242.0,male,5-K9oaoAfbwH4wpeIFz_ZYnHTZF1elw82J22qjWTZYM.jpg,0.0,"Brisbane, Australia",Business Development Manager,2004-07-01,9.987884761494076
18028.0,53.0,Ulton,500.0,au,2002-06-01,1.0,1242.0,male,5-K9oaoAfbwH4wpeIFz_ZYnHTZF1elw82J22qjWTZYM.jpg,0.0,"Bundaberg, Australia",CEO,2001-12-01,5.979588903262901
18029.0,53.0,Tate & Lyle,500.0,au,2000-05-01,1.0,1242.0,male,5-K9oaoAfbwH4wpeIFz_ZYnHTZF1elw82J22qjWTZYM.jpg,0.0,"Bundaberg, Australia","Taxation Accountant, Tate & Lyle Bundaberg (Bundaberg Sugar/Bundaberg Rum Group)",1996-07-01,45.996837717406926
18031.0,53.0,Walshs,500.0,au,1996-07-01,1.0,1242.0,male,5-K9oaoAfbwH4wpeIFz_ZYnHTZF1elw82J22qjWTZYM.jpg,0.0,"Brisbane, Australia","Accountant, Michael Walsh & Co",1995-06-01,13.010534097209389
18032.0,53.0,Brown & Bird,500.0,au,1995-01-01,1.0,1242.0,male,5-K9oaoAfbwH4wpeIFz_ZYnHTZF1elw82J22qjWTZYM.jpg,0.0,Mackay Qld,Accountant,1990-12-01,49.01948705312224
18040.0,43.0,Future Knowledge,500.0,au,2018-04-01,1.0,1314.0,male,3X2i-DUxijN4S1RVLOrkqPSWDGZDO_nJ31rDD7aoNL0.jpg,1.0,"Melbourne, Australia",Principal Consultant,2017-05-01,11.006386168093801
18043.0,43.0,The Royal Melbourne Hospital & NorthWestern Mental Health,500.0,au,2016-01-01,1.0,1314.0,male,3X2i-DUxijN4S1RVLOrkqPSWDGZDO_nJ31rDD7aoNL0.jpg,1.0,"Melbourne, Australia",Culture Transformation Project Manager,2015-08-01,5.0267972648309
18044.0,43.0,National Electrical Contractors Association (NECA),500.0,au,2015-06-01,1.0,1314.0,male,3X2i-DUxijN4S1RVLOrkqPSWDGZDO_nJ31rDD7aoNL0.jpg,1.0,Carlton,Mentor & Advisor,2014-08-01,9.987884761494076
18046.0,43.0,Ramsay Health Care,500.0,au,2003-11-01,1.0,1314.0,male,3X2i-DUxijN4S1RVLOrkqPSWDGZDO_nJ31rDD7aoNL0.jpg,1.0,"Melbourne, Australia",Sleep Scientist,2001-02-01,32.95344873611368
18067.0,37.0,UNSW,500.0,au,2015-11-01,1.0,596.0,male,z84CdZaPjN9pXWa7OtmZX4_a2JDKBFOeQhSVg1CNsaY.jpg,0.0,"Sydney, Australia",PhD Student / Postdoctoral Research Fellow,2011-02-01,56.97036900141687
18068.0,37.0,CSG Solar Pty Ltd,500.0,au,2010-09-01,1.0,596.0,male,z84CdZaPjN9pXWa7OtmZX4_a2JDKBFOeQhSVg1CNsaY.jpg,0.0,Germany,Process Development Engineer,2006-08-01,49.01948705312224
18073.0,41.0,Clean Energy,500.0,au,2014-12-01,1.0,568.0,male,pvsZkg3L1Gn4ByILZL_A-hiW8i54N3RhOrGll72k_1w.jpg,1.0,"Canberra, Australia",Senior Software Test Engineer,2014-07-01,5.0267972648309
18076.0,41.0,Daon,500.0,au,2012-11-01,1.0,568.0,male,pvsZkg3L1Gn4ByILZL_A-hiW8i54N3RhOrGll72k_1w.jpg,1.0,"Canberra, Australia",Test Manager,2010-01-01,34.004805026797264
18077.0,41.0,ING,500.0,au,2010-01-01,1.0,568.0,male,pvsZkg3L1Gn4ByILZL_A-hiW8i54N3RhOrGll72k_1w.jpg,1.0,"Sydney, Australia",Automation Test Engineer. Test Team Lead,2005-05-01,56.05043224706873
18083.0,34.0,Google,500.0,au,2013-06-01,1.0,1380.0,female,Oi3Dxem6h6un7mObcpoXoRMJbLa9tstKaDYRbHv_FUE.jpg,0.0,"Sydney, Australia",JAPAC Marketing Automation Lead,2012-03-01,15.014682026324977
18085.0,34.0,DONG Energy,500.0,au,2011-04-01,1.0,1380.0,female,Oi3Dxem6h6un7mObcpoXoRMJbLa9tstKaDYRbHv_FUE.jpg,0.0,"London, United Kingdom",Account Analyst,2010-07-01,9.002238238978213
18086.0,34.0,PMP Limited,500.0,au,2010-04-01,1.0,1380.0,female,Oi3Dxem6h6un7mObcpoXoRMJbLa9tstKaDYRbHv_FUE.jpg,0.0,"Auckland, New Zealand",Account Executive,2008-04-01,23.984065381219327
18113.0,46.0,Hewlett Packard Enterprise,500.0,au,2014-02-01,1.0,13180.0,male,5kvvE6RPodBH9WxvT0aZLQFTh6PqqXuAIopHyb0oDYk.jpg,0.0,"Sydney, Australia",IT Change Manager,2013-08-01,6.045298671430625
18115.0,46.0,Roads and Maritime Services,500.0,au,2013-03-01,1.0,13180.0,male,5kvvE6RPodBH9WxvT0aZLQFTh6PqqXuAIopHyb0oDYk.jpg,0.0,"Sydney, Australia",Change Management Coordinator,2012-06-01,8.969383354894351
18116.0,46.0,DXC Consulting ANZ,500.0,au,2012-05-01,1.0,13180.0,male,5kvvE6RPodBH9WxvT0aZLQFTh6PqqXuAIopHyb0oDYk.jpg,0.0,"Canberra, Australia",ITSM Consultant,2011-01-01,15.967473664756977
18118.0,46.0,Bechtel Corporation,500.0,au,2004-06-01,1.0,13180.0,male,5kvvE6RPodBH9WxvT0aZLQFTh6PqqXuAIopHyb0oDYk.jpg,0.0,Alexandria,Senior IT Specialist,2003-01-01,16.9859750713567
18122.0,50.0,Woolworths Group,500.0,au,2017-04-01,1.0,1022.0,male,_hQ5pIIOEz6scpM9k3117g4k9va1gHhb-VPEWBEG9TM.jpg,0.0,"Bella Vista, NSW",General Manager - Supply Chain Solutions,2016-05-01,11.006386168093801
18124.0,50.0,PwC Consulting - People & Organization,500.0,au,2014-04-01,1.0,1022.0,male,_hQ5pIIOEz6scpM9k3117g4k9va1gHhb-VPEWBEG9TM.jpg,0.0,Sydney,Director,2012-07-01,20.994270929587877
18127.0,33.0,CPB Contractors,246.0,au,2015-05-01,1.0,246.0,male,TinjFMN5nBiFO97PjGHY9p8HM76AvWoYQ1AjmFrJTPo.jpg,0.0,Gold Coast,Traffic Manager,2007-02-01,98.92605597650876
18148.0,32.0,ISS Facility Services Australia  and New Zealand,500.0,au,2016-04-01,1.0,927.0,female,kbHE2ItXHAd9iAz7vgqgg_f2bU73N16QadbHRvGXcQo.jpg,0.0,"Sydney, Australia",HR Manager,2013-09-01,30.982155691081953
18149.0,32.0,Virgin Australia,500.0,au,2013-09-01,1.0,927.0,female,kbHE2ItXHAd9iAz7vgqgg_f2bU73N16QadbHRvGXcQo.jpg,0.0,"Brisbane, Australia",Organisational development specialist,2013-04-01,5.0267972648309
18151.0,32.0,The Next Step,500.0,au,2012-08-01,1.0,927.0,female,kbHE2ItXHAd9iAz7vgqgg_f2bU73N16QadbHRvGXcQo.jpg,0.0,Brisbane,Consultant,2011-09-01,11.006386168093801
18152.0,32.0,Rio Tinto,500.0,au,2011-09-01,1.0,927.0,female,kbHE2ItXHAd9iAz7vgqgg_f2bU73N16QadbHRvGXcQo.jpg,0.0,Brisbane,HR Specialist,2010-02-01,18.957268116388427
18155.0,33.0,Thales,500.0,au,2013-05-01,1.0,1317.0,male,TlE33F3AlPlAkY6ZmepsP-vy2BomTDvgbnleVaVWBPs.jpg,0.0,"Sydney, Australia","Manager, Land Integration Programs",2011-06-01,22.998418858703463
18166.0,45.0,Ray White,500.0,au,2002-12-01,1.0,4358.0,male,LSZS--JbqeIV7UaHCezYH9IBvXvtXweVPK47Chd5TpA.jpg,0.0,Elsternwick,Senior Sales Consultant,1999-03-01,45.04404607897493
18170.0,28.0,JBS&G - Fast Capable Experts,315.0,au,2018-01-01,1.0,315.0,female,M286Yya34O0TcuYRAMd-qG6WNqd4H2_RdXtVoWqCzlg.jpg,0.0,West Perth,Project Scientist,2016-09-01,16.000328548840837
18181.0,32.0,SMEC,457.0,au,2015-07-01,1.0,461.0,male,bcfPEBj6BpaPCr9K5icjTfMqWGc0PCbuhrWAOh_YMRA.jpg,0.0,"Sydney, Australia",Drainage Engineer,2011-07-01,48.000985646522516
18182.0,32.0,City of Canterbury Bankstown,457.0,au,2011-06-01,1.0,461.0,male,bcfPEBj6BpaPCr9K5icjTfMqWGc0PCbuhrWAOh_YMRA.jpg,0.0,"Sydney, Australia",Graduate Civil Engineer,2009-12-01,17.971621593872563
18187.0,36.0,Norconsult Telematics Ltd,500.0,au,2015-03-01,1.0,706.0,male,7-bCb48oQpmA3YHsuJMxqFCA46H0_kbpVeINTbjk2Hg.jpg,0.0,VIVA-Kuwait,Rollout Quality & Acceptance Manager,2011-07-01,43.992689788291344
18188.0,36.0,Norconsult Telematics Ltd,500.0,au,2011-07-01,1.0,706.0,male,7-bCb48oQpmA3YHsuJMxqFCA46H0_kbpVeINTbjk2Hg.jpg,0.0,VIVA Kuwait,Project Engineer- Wirelss & TX Acceptance,2008-06-01,36.96174459434485
18215.0,39.0,BT Financial Group,500.0,au,2016-07-01,1.0,826.0,male,AAEAAQAAAAAAAAO0AAAAJGM0YmNkZjBiLWYyMDQtNDcxYy04M2IwLTFhMzM3ZWI3ZTBjMw.jpg,0.0,"Sydney, Australia",AEM Solution Designer,2016-02-01,4.9610874966631755
18224.0,31.0,Employment Office,500.0,au,2018-09-01,1.0,1495.0,female,4o65r0Pc420toW4LnIW5drg5vkt84tMb6-FUz-sxLc8.jpg,0.0,"Brisbane, Australia",Brand Strategist & Delivery Coordinator,2018-07-01,2.0370028131994498
18227.0,47.0,Telstra,500.0,au,2017-09-01,1.0,1058.0,female,37CkoySHIjvj-y8FjRiKWMeSEHtsMbUip0GxsnJCWp4.jpg,0.0,"Melbourne, Australia",Panel Judge,2014-03-01,42.054251627343476
18229.0,47.0,Marketing Consulting,500.0,au,2016-07-01,1.0,1058.0,female,37CkoySHIjvj-y8FjRiKWMeSEHtsMbUip0GxsnJCWp4.jpg,0.0,"Melbourne, Australia",Marketing and Comms Consultant,2012-08-01,46.98248423992279
18230.0,47.0,BlackBerry,500.0,au,2009-08-01,1.0,1058.0,female,37CkoySHIjvj-y8FjRiKWMeSEHtsMbUip0GxsnJCWp4.jpg,0.0,"Sydney/Melbourne, Australia",Senior Carrier Marketing Manager,2008-09-01,10.973531284009939
18233.0,47.0,Commander Centre Melbourne South,500.0,au,2004-06-01,1.0,1058.0,female,37CkoySHIjvj-y8FjRiKWMeSEHtsMbUip0GxsnJCWp4.jpg,0.0,"Melbourne, Australia",Senior Product Manager,2000-11-01,42.97418838169162
18235.0,59.0,Ministerie van Defensie,500.0,au,2015-07-01,1.0,729.0,male,5ka1IO2tfBwOp81kPESSqPmQ30zsP5AFs4KjgoOQoDQ.jpg,0.0,Melbourne,Director of Engineering - Land Vehicle Systems,2013-10-01,20.961416045504013
18241.0,54.0,Jacobs,500.0,au,2016-01-01,1.0,557.0,male,Ipd8K7fnJVGqi63taTADb5Kdw_-GtZzaBG38dtQwK7o.jpg,0.0,"Adelaide, Australia",Engineering Manager / Project Manager,1991-01-01,299.9979465697448
18244.0,41.0,"Department of Education and Early Childhood Learning, Victoria, Australia",500.0,au,2009-12-01,1.0,766.0,male,3qQWRauKpGIivNWpAvRyedtSU-eKwOn8i-ZC5QiXJyo.jpg,0.0,"Melbourne, Australia",PE Teacher - Middle Park PS,2006-09-01,38.9987474075443
