advertisement.publication_date,advertisement.complete,advertiser.name,enslaved_person.gender,enslaved_person_languages.does_speak,enslaver.fullname,enslaver.gender,enslaver.type,newspaper.name,runaway.ran_before,runaway.profess_freedom,runaway_enslavers.enslaver_status,runaway_reward.amount,newspaper_location.city,newspaper_location.state,enslaver_location.city,enslaver_location.state,advertisement.id,advertiser.id,newspaper.id,newspaper_location.id,runaway_event.id,runaway.id,enslaved_person.id,enslaved_person_languages.id,runaway_enslavers.id,enslaver.id,enslaver_location.id,runaway_reward.id
1836-12-17,false,"David Shuler, S.O.D",MALE,"",Kitt Taylor,"","",Charleston Mercury,"","","","",Charleston,US-SC,Marengo City,US-AL,17c21a3a-5cfb-4905-9630-7428c6dcde76,f8e76206-166a-4c48-bbe9-ac0f4f2d32e6,12d38785-dfdf-4dbc-a9c6-3ccb0e8d6448,0afd2704-9c29-4f31-9ffe-3627c61e7958,9827f126-8f89-4291-8693-68869c1b94cb,5fe030fa-9313-4c26-b0b6-4309a7c22c09,ee15502e-d3e0-47ed-9b10-8de7d5f1b976,"",1b6c8eee-4052-409b-832e-e70d0915ccd7,b52d2d6a-87f5-4a1e-8949-afd842600597,aea44ac4-c6ea-4461-8039-305686e899f8,""
1846-11-14,false,"",MALE,"",D. Wheeler,NOT_PROVIDED,NOT_PROVIDED,The Daily Picayune,"","","",10,New Orleans,US-LA,New Orleans,US-LA,17c31ebe-5b48-4c04-80aa-354b5c062395,"",c5993adc-4bee-4c12-a104-9bf7119308af,026f5472-34b7-4c69-aff8-9ae5cd62e07a,0df263d7-a748-48eb-a97c-1dab8d1c1fe0,d2484894-a718-4677-a9ba-aab434cb4ae1,3ef3fda9-be30-49c7-b438-fa4bda75aea6,"",ac7d9347-af85-43f1-8c86-3b96870f27f1,a1ec5b96-203e-4fec-a27f-3207f6626aea,63615892-c1d1-446f-b423-052a1597467f,98cd301a-2163-47ff-b321-2c1b149103ec
1846-11-14,false,"",MALE,"",D. Wheeler,NOT_PROVIDED,current,The Daily Picayune,"","","",10,New Orleans,US-LA,New Orleans ,US-LA,17c31ebe-5b48-4c04-80aa-354b5c062395,"",c5993adc-4bee-4c12-a104-9bf7119308af,026f5472-34b7-4c69-aff8-9ae5cd62e07a,c98889f5-b83d-42b0-8e17-53af4533575b,cfc54b65-2e8c-4f88-b3c1-effdbbe40a91,bf0bebb8-d3bc-49ba-921d-88d63e4e4355,"",7c0f55c6-c268-4dc5-90c0-9508ea8b9114,c72a98fc-a526-4115-a3c7-84100340fafc,016a6718-5ee4-47aa-93b3-b47236b0d58d,a7782bed-6d9e-42fb-8417-f8cf2f3a7882
1854-07-22,false,"",FEMALE,true,Jacob Mehle,MALE,current,The Daily Picayune,"","","",50,New Orleans,US-LA,New Orleans,US-LA,17c69d03-286c-4daf-882a-a2835b8e5868,"",c5993adc-4bee-4c12-a104-9bf7119308af,026f5472-34b7-4c69-aff8-9ae5cd62e07a,8fff0ad8-283c-4d8d-94ef-98d37848ab83,3ca892f9-6d87-40db-a193-2dff3b30d111,3c8e1f13-9a6e-4ae5-8109-5e0d7f8155ab,fc030bc1-3310-44d8-88e8-d7b53ababf20,88b423d7-558e-46cc-a351-2d7516fc0b6b,c14065cc-1dbd-4bc0-aeac-82dda575d465,e8114392-ff78-4419-bbae-5bdc6359dcc6,ab465df9-8296-4c2a-b08b-3f2a0ff959a6
1854-07-22,false,"",FEMALE,true,Jacob Mehle,MALE,current,The Daily Picayune,"","","",50,New Orleans,US-LA,New Orleans,US-LA,17c69d03-286c-4daf-882a-a2835b8e5868,"",c5993adc-4bee-4c12-a104-9bf7119308af,026f5472-34b7-4c69-aff8-9ae5cd62e07a,8fff0ad8-283c-4d8d-94ef-98d37848ab83,3ca892f9-6d87-40db-a193-2dff3b30d111,3c8e1f13-9a6e-4ae5-8109-5e0d7f8155ab,05a51812-d301-4e6a-a740-f6ff4517bf88,88b423d7-558e-46cc-a351-2d7516fc0b6b,c14065cc-1dbd-4bc0-aeac-82dda575d465,e8114392-ff78-4419-bbae-5bdc6359dcc6,ab465df9-8296-4c2a-b08b-3f2a0ff959a6
1846-07-24,false,Clement Brown,MALE,true,Mr. Lucien Labranche,MALE,current,The Daily Picayune,"","","",25,New Orleans,US-LA,New Orleans,US-LA,17cab349-bcea-429c-8b07-073045fb1598,912f794f-d8e9-426a-9806-137e5b1ad04b,c5993adc-4bee-4c12-a104-9bf7119308af,026f5472-34b7-4c69-aff8-9ae5cd62e07a,be255a7a-fec2-452c-b12e-ba34cf885328,feacec5e-8a09-4cde-b98f-73789d1f8c77,81c64f36-840d-45b3-a255-4ff45253ad65,2ec298b3-8c9b-4f97-9db2-5d45ed970b2a,457a5269-f9a2-4c43-aa47-ee5121cd82af,86b63024-cdfc-4c8b-88b0-30894ed396bb,026f5472-34b7-4c69-aff8-9ae5cd62e07a,e9300391-7b50-4833-991c-acca0a89f49a
1846-07-24,false,Clement Brown,MALE,true,Mr. Lucien Labranche,MALE,current,The Daily Picayune,"","","",25,New Orleans,US-LA,New Orleans,US-LA,17cab349-bcea-429c-8b07-073045fb1598,912f794f-d8e9-426a-9806-137e5b1ad04b,c5993adc-4bee-4c12-a104-9bf7119308af,026f5472-34b7-4c69-aff8-9ae5cd62e07a,be255a7a-fec2-452c-b12e-ba34cf885328,feacec5e-8a09-4cde-b98f-73789d1f8c77,81c64f36-840d-45b3-a255-4ff45253ad65,3301167d-c201-451e-9f18-88f2793e30a8,457a5269-f9a2-4c43-aa47-ee5121cd82af,86b63024-cdfc-4c8b-88b0-30894ed396bb,026f5472-34b7-4c69-aff8-9ae5cd62e07a,e9300391-7b50-4833-991c-acca0a89f49a
1788-07-10,false,"","","","","","",The City Gazette,"","","","",Charleston,US-SC,"","",17cceaa4-f57b-46b5-9780-e87b423390b4,"",53539e1d-f8ff-4585-85f8-eadc70b23fae,105caeb1-110e-4a46-a7e0-c1d7832a4c17,"","","","","","","",""
1851-01-19,false,MRS. MILLER,"","","","","",The Daily Picayune,"","","","",New Orleans,US-LA,"","",17ccf2a4-dcf3-4fb3-8844-d56ad5d62cd7,472383b0-0468-49f5-8902-c751e35f356f,c5993adc-4bee-4c12-a104-9bf7119308af,026f5472-34b7-4c69-aff8-9ae5cd62e07a,"","","","","","","",""
1822-05-21,false,"",MALE,"",Joseph Cole,MALE,NOT_PROVIDED,Charleston Courier,"","","",10000,Charleston,US-SC,"","",17cd9f55-ef38-41d1-af0f-aa8525b002cf,"",7d2db9a0-67dc-4356-ad21-02fbd93cbb10,0afd2704-9c29-4f31-9ffe-3627c61e7958,0725d87a-9208-4a58-a01c-460f7b47ade5,66ab748f-3488-4ae8-9b1d-7e607754896f,f91a961d-39b5-42aa-a456-3ec725567f53,"",32a5b33c-6388-473e-a7ab-adc77dbed649,c8b7371a-4d0c-4553-ab2a-c387f8b509f9,"",742c9a08-13f0-4fe0-a0dd-7bf3bdfdac24
1826-02-07,false,Andrew Black,MALE,"",John Smith,MALE,alleged,Louisiana State Gazette,"","","","",New Orleans,US-LA,"",US-MS,17d0d82d-d60c-47d6-bfe5-3082e88b08f6,4181fddf-b7e3-499a-b45d-a63e2c93a6e3,810a05e4-4a4a-4512-a1a3-dfc96a6e2df1,026f5472-34b7-4c69-aff8-9ae5cd62e07a,3cb843f8-2685-4629-9b2f-a5b077c4f8de,7d447566-7951-46f8-abf5-f2ccdd282370,9bdeca1c-d3fc-434e-a570-4a1eacf6cf0a,"",be7354f8-76a3-4882-9b6a-5df3dbc7619e,0ad88faa-590d-4866-8915-d442fc26dd21,10262bc6-bb72-457f-b133-54c71260dfdf,""
1826-02-07,false,Andrew Black,MALE,"",Andrew Back,MALE,NOT_PROVIDED,Louisiana State Gazette,"","","","",New Orleans,US-LA,Baton Rouge,US-LA,17d0d82d-d60c-47d6-bfe5-3082e88b08f6,4181fddf-b7e3-499a-b45d-a63e2c93a6e3,810a05e4-4a4a-4512-a1a3-dfc96a6e2df1,026f5472-34b7-4c69-aff8-9ae5cd62e07a,3cb843f8-2685-4629-9b2f-a5b077c4f8de,7d447566-7951-46f8-abf5-f2ccdd282370,9bdeca1c-d3fc-434e-a570-4a1eacf6cf0a,"",ce320a55-ca43-4a4b-961e-ba2ae6299a85,27618b29-2492-4963-95a2-44ba7bf23f3b,00fe1bbb-ddfe-4319-ba96-38e4b55d1ad2,""
1797-06-19,false,"","","","","","",The City Gazette,"","","","",Charleston,US-SC,"","",17d32792-a2f3-4010-b544-c0e472a8b138,"",53539e1d-f8ff-4585-85f8-eadc70b23fae,105caeb1-110e-4a46-a7e0-c1d7832a4c17,"","","","","","","",""
1812-08-25,false,"","","","","","",Wilmington Gazette,"","","","",Wilmington,US-NC,"","",17de71a3-5167-47d1-8533-8026e1a052a4,"",f48bd220-415c-4861-a7ce-7ae5dc232a03,7797117f-9db2-48a0-b76e-05b59e0303a8,"","","","","","","",""
1811-12-03,false,"","","","","","",Edenton Gazette And North Carolina General Advertiser,"","","","",Edenton,US-NC,"","",17e15b71-3bf0-41fe-bfff-1a6f6263f81e,"",ce244760-13c7-4c98-bfc5-0b6b8cb454f4,dd33c07c-80c1-4d46-b25b-1daf33b57a79,"","","","","","","",""
1854-05-10,false,Edward Shiff & Co.,MALE,"",Edward Shiff & Co.,MALE,NOT_PROVIDED,The Daily Picayune,"","","",25,New Orleans,US-LA,New Orleans,US-LA,17e54df2-ae6a-412f-8ab2-bd8f242fdb4e,92d81d50-5e92-46b9-8f6e-7bb0e9b18523,c5993adc-4bee-4c12-a104-9bf7119308af,026f5472-34b7-4c69-aff8-9ae5cd62e07a,2a6ed480-f91e-4ee1-b089-b07a4a8e39e6,3ff4fdbb-1391-40de-b9b2-b7f4cf7ea94a,b27e1c36-fc64-4efe-a4b0-d3c63b43cbe5,"",b2499008-8a94-4fa1-aa40-9f0531cbc01a,467e8a6a-d411-435d-845e-fe7044639638,a09ecbc2-5cd4-4a29-b69a-2de7873e7cf2,8faae3d4-214d-45ac-97dc-242457405bc6
1854-05-10,false,Edward Shiff & Co.,MALE,"",Tournillon Senior,MALE,current,The Daily Picayune,"","","",25,New Orleans,US-LA,"",US-LA,17e54df2-ae6a-412f-8ab2-bd8f242fdb4e,92d81d50-5e92-46b9-8f6e-7bb0e9b18523,c5993adc-4bee-4c12-a104-9bf7119308af,026f5472-34b7-4c69-aff8-9ae5cd62e07a,2a6ed480-f91e-4ee1-b089-b07a4a8e39e6,3ff4fdbb-1391-40de-b9b2-b7f4cf7ea94a,b27e1c36-fc64-4efe-a4b0-d3c63b43cbe5,"",ac7f9166-4f42-41be-aa3f-2b5ddb3dfb4a,f087e8e1-8ec7-4547-aa53-1d167a01abfb,d74ab793-132d-40b2-b770-ff19c3530623,8faae3d4-214d-45ac-97dc-242457405bc6
1854-05-10,false,Edward Shiff & Co.,MALE,"",Louis Alfred,MALE,NOT_PROVIDED,The Daily Picayune,"","","",25,New Orleans,US-LA,"","",17e54df2-ae6a-412f-8ab2-bd8f242fdb4e,92d81d50-5e92-46b9-8f6e-7bb0e9b18523,c5993adc-4bee-4c12-a104-9bf7119308af,026f5472-34b7-4c69-aff8-9ae5cd62e07a,2a6ed480-f91e-4ee1-b089-b07a4a8e39e6,3ff4fdbb-1391-40de-b9b2-b7f4cf7ea94a,b27e1c36-fc64-4efe-a4b0-d3c63b43cbe5,"",c3ff785b-c8a8-4168-8754-f7921fc3a7f9,79ed5412-40d0-4291-8aa2-79d728f79e36,239a8c7f-542b-447e-b0d3-1e3c9a7e4515,8faae3d4-214d-45ac-97dc-242457405bc6
1832-08-22,false,"",MALE,"",Moses Waring,MALE,current,Mobile Register,"","","",20,Mobile,US-AL,Mobile,US-AL,17e7a6a5-d0a9-4586-8263-62f9060819af,"",a188a49b-a0e3-41a1-ad11-5ddef61961d0,06634f71-ced3-4e24-a2f9-bb75a0739262,09fbf562-eb4f-47ce-be26-4811ab4e55d4,1ceb0c68-688f-450f-bae0-55a77e7a0ffa,1257ebca-1838-498c-9bb9-d50aadd336eb,"",17da7eb8-6fe3-43f0-ab77-806605aa7ae7,4e9b4bba-05ab-4737-937f-94801baad39b,06634f71-ced3-4e24-a2f9-bb75a0739262,d91c9dfe-0d25-4d3c-8fe2-cae1f8e739cc
1847-02-04,false,"",FEMALE,true,Jose Antonio Lanondo,MALE,current,The Daily Picayune,"","","",10,New Orleans,US-LA,"","",17e8ad52-a284-4880-bdbe-bd7ab8d13afe,"",c5993adc-4bee-4c12-a104-9bf7119308af,026f5472-34b7-4c69-aff8-9ae5cd62e07a,4b1b83ce-cac6-4fd6-9fa6-481d8641bb7f,cc2dc8b8-a5cf-45f6-a5ed-77139ec54040,d396adeb-aab5-40d7-bc66-bb97e69f6950,aa57f997-2345-4861-8f43-90c3cfa7808c,32fc87e0-6744-4925-86f2-cc9fcdd9ed00,43b54c09-3196-41aa-830b-13a05277b7b6,f02cc210-cf07-4c69-80d2-ab2a0d3c0386,09ff8a06-a0d4-403f-b61a-24f66e868ee2
1847-02-04,false,"",FEMALE,true,Jose Antonio Lanondo,MALE,current,The Daily Picayune,"","","",10,New Orleans,US-LA,"","",17e8ad52-a284-4880-bdbe-bd7ab8d13afe,"",c5993adc-4bee-4c12-a104-9bf7119308af,026f5472-34b7-4c69-aff8-9ae5cd62e07a,4b1b83ce-cac6-4fd6-9fa6-481d8641bb7f,cc2dc8b8-a5cf-45f6-a5ed-77139ec54040,d396adeb-aab5-40d7-bc66-bb97e69f6950,224d99a6-474d-4cf8-a274-ea9b829f5962,32fc87e0-6744-4925-86f2-cc9fcdd9ed00,43b54c09-3196-41aa-830b-13a05277b7b6,f02cc210-cf07-4c69-80d2-ab2a0d3c0386,09ff8a06-a0d4-403f-b61a-24f66e868ee2
1847-02-04,false,"",FEMALE,true,Jose Antonio Lanondo,MALE,current,The Daily Picayune,"","","",10,New Orleans,US-LA,"","",17e8ad52-a284-4880-bdbe-bd7ab8d13afe,"",c5993adc-4bee-4c12-a104-9bf7119308af,026f5472-34b7-4c69-aff8-9ae5cd62e07a,4b1b83ce-cac6-4fd6-9fa6-481d8641bb7f,cc2dc8b8-a5cf-45f6-a5ed-77139ec54040,d396adeb-aab5-40d7-bc66-bb97e69f6950,388d39c7-5c98-47f8-a5c7-2b0b0f12de6b,32fc87e0-6744-4925-86f2-cc9fcdd9ed00,43b54c09-3196-41aa-830b-13a05277b7b6,f02cc210-cf07-4c69-80d2-ab2a0d3c0386,09ff8a06-a0d4-403f-b61a-24f66e868ee2
1828-06-04,false,"","","","","","",New-Orleans Argus,"","","","",New Orleans,US-LA,"","",17f0d623-84fc-44f8-ba0b-afa31bda703e,"",829b9331-eb8b-4fc6-bc7a-f7830e04547e,026f5472-34b7-4c69-aff8-9ae5cd62e07a,"","","","","","","",""
1798-08-29,false,"","","","","","",State Gazette Of North Carolina,"","","","",Edenton,US-NC,"","",17f26f31-0011-4957-9f48-eb396f9d02c0,"",03155f5d-1861-44ec-9899-9b3fc16bcf4b,dd33c07c-80c1-4d46-b25b-1daf33b57a79,"","","","","","","",""
1828-08-26,false,M Courtney,"","","","","",New-Orleans Argus,"","","","",New Orleans,US-LA,"","",17f5c32d-0e14-45d5-89bb-8c7a18d90713,54734f2b-caea-49f9-bb1f-0f39255170cc,829b9331-eb8b-4fc6-bc7a-f7830e04547e,026f5472-34b7-4c69-aff8-9ae5cd62e07a,"","","","","","","",""
1860-03-13,false,"","","","","","",Mobile Commercial Register,"","","","",Mobile,US-AL,"","",17f67089-4393-4bcd-8ae2-1d7d79f9fa92,"",b50356a8-6e0c-4638-a0e7-550422679088,06634f71-ced3-4e24-a2f9-bb75a0739262,204b76bb-c2c7-4e2a-b821-e701dfa70f9e,3f754814-0458-4e79-9e84-28b88ad1f5f9,177170be-8e8d-41c7-af74-e1815d608327,"","","","",""
1828-09-03,false,"","","","","","",New-Orleans Argus,"","","","",New Orleans,US-LA,"","",17f85d3e-9667-461b-9cb4-aa699c4a5b3c,"",829b9331-eb8b-4fc6-bc7a-f7830e04547e,026f5472-34b7-4c69-aff8-9ae5cd62e07a,"","","","","","","",""
1828-09-13,false,"",MALE,true,Mr. John Humphry,MALE,NOT_PROVIDED,New-Orleans Argus,"","","","",New Orleans,US-LA,"",US-LA,17fce7ca-6d52-4898-bf81-e9a7d29bea9c,"",829b9331-eb8b-4fc6-bc7a-f7830e04547e,026f5472-34b7-4c69-aff8-9ae5cd62e07a,2d0509a2-7381-45ae-b773-62d69d9fceeb,e43f0989-9ba5-4a4a-acf4-08e592a6dbef,594564cf-a155-4ec4-9d3d-b26add6468d3,2dd896d9-e9e8-476f-9dac-ab92a3d68915,6622e5a8-6e41-4cd7-97e3-8076e579fe9b,ce4b900f-9867-4a6d-ac12-9e822274b7da,5fe5f7a4-9233-4dff-8607-bc183c7526eb,""
1853-09-19,false,"","","","","","",Daily Journal,"","","","",Wilmington,US-NC,"","",17fda88d-35a4-43e8-9efe-4e69d6469356,"",1da32af8-8e48-41b5-854f-70134cf81a72,7797117f-9db2-48a0-b76e-05b59e0303a8,"","","","","","","",""
1795-12-23,false,"","","","","","",The City Gazette,"","","","",Charleston,US-SC,"","",180047f6-0db7-4215-a3d4-0f30592865d9,"",53539e1d-f8ff-4585-85f8-eadc70b23fae,105caeb1-110e-4a46-a7e0-c1d7832a4c17,"","","","","","","",""
1827-12-22,false,Rachel,FEMALE,"","James P. Bates, Shff Mobile County",MALE,NOT_PROVIDED,Mobile Commercial Register,"","","",50,Mobile,US-AL,Mobile,US-AL,1801c7e1-2edb-42ae-a188-0e511c428b60,391e1293-ece5-4177-bdae-791144cca4c6,b50356a8-6e0c-4638-a0e7-550422679088,06634f71-ced3-4e24-a2f9-bb75a0739262,3b86cfa6-f9ae-4755-b1d3-523557f4d16f,af2fe1ba-c440-43f1-b249-8c60df89666e,7e3b6b66-c7e3-4e68-bea8-99a1790ba659,"",0ea2bdce-16f1-43f8-bdbd-da2a297e6a9f,5fe00ce0-57eb-4bd8-9335-798e987d8855,06634f71-ced3-4e24-a2f9-bb75a0739262,ef6687d9-4de4-40ab-b405-401511d15196
1827-12-22,false,Rachel,FEMALE,"",Major E. Montgomery,MALE,current,Mobile Commercial Register,"","","",50,Mobile,US-AL,"",US-AL,1801c7e1-2edb-42ae-a188-0e511c428b60,391e1293-ece5-4177-bdae-791144cca4c6,b50356a8-6e0c-4638-a0e7-550422679088,06634f71-ced3-4e24-a2f9-bb75a0739262,3b86cfa6-f9ae-4755-b1d3-523557f4d16f,af2fe1ba-c440-43f1-b249-8c60df89666e,7e3b6b66-c7e3-4e68-bea8-99a1790ba659,"",b74d4b53-bba8-44ab-b364-9657e1863d8f,a372f013-9e7c-49d2-9879-5335745ce670,14358b40-d659-42a9-aa83-6fe2f9a98db1,ef6687d9-4de4-40ab-b405-401511d15196
1826-06-13,false,T. R. Hyde,"","","","","",Louisiana State Gazette,"","","","",New Orleans,US-LA,"","",18056393-a3f9-4050-ba1a-3438a65db20d,391c45de-e45b-419b-9f98-598a7fe470f0,810a05e4-4a4a-4512-a1a3-dfc96a6e2df1,026f5472-34b7-4c69-aff8-9ae5cd62e07a,"","","","","","","",""
1846-04-04,false,"",MALE,"","","","",The Daily Picayune,"","","",10,New Orleans,US-LA,"","",18068dc1-c822-4d89-9449-cab52adc674f,"",c5993adc-4bee-4c12-a104-9bf7119308af,026f5472-34b7-4c69-aff8-9ae5cd62e07a,565373d0-82f9-4ab3-8d76-70f7458e2bf0,eb0f1613-9869-4ac0-9ee3-d69c7b1c7d2f,9c229d65-b0bb-4fae-8b46-68eafb41221f,"","","","",73f5cfca-6b36-46c7-9fd7-4cad7aee8b62
1772-08-03,false,"",MALE,true,William Maynard of Framingham,MALE,current,Boston Evening Post,"","","",2, ,US-MA,Framingham,"",1808d0a0-1306-48ed-be85-e3ea071c971e,"",fa80e06e-ef88-4300-83ca-271ee64242de,3e8eac54-91e7-4f3f-ab9e-3bf2905eefe5,efa166d5-cc5c-43a5-913a-65c665b1009e,58564c4b-c5a9-4233-bc99-6fc20497e5b7,8bdf8ec8-d459-43d7-9feb-0e3cc4bfd91b,8eae592c-3a59-431b-8521-f98f31029288,1df94b72-c9b3-4857-b093-b6fb46216d92,8d579b84-c47f-4030-8d32-43f842e8a289,e26d05da-90d8-4a25-b8fb-b8bd6c1a90a5,2db4ab5d-a8ae-4b37-88ed-830dec233085
1828-02-08,false,James Hanse,MALE,true,W. Patton,NOT_PROVIDED,deceased,New-Orleans Argus,"","","",10,New Orleans,US-LA,"","",180d20de-b6b9-4d19-bbce-8e42cf5aab80,48637aa6-cc65-4408-94da-543707b06ae4,829b9331-eb8b-4fc6-bc7a-f7830e04547e,026f5472-34b7-4c69-aff8-9ae5cd62e07a,8d6e02e0-eae4-46e0-960c-1ce653a19967,e490ed47-ed6b-4323-ae99-d26fbaf90e1b,d9008b3e-90d7-4673-94a0-558b7a95d403,17471a3e-434a-40cd-b404-148043634d7e,59207be3-5a14-4735-a6c2-bdb3c3bdc38f,94dda224-553f-4194-b7c9-d69e85c6f8bf,"",084ed76e-7a8a-4500-be23-3e937909e2e1
1828-02-08,false,James Hanse,MALE,true,W. Patton,NOT_PROVIDED,deceased,New-Orleans Argus,"","","",10,New Orleans,US-LA,"","",180d20de-b6b9-4d19-bbce-8e42cf5aab80,48637aa6-cc65-4408-94da-543707b06ae4,829b9331-eb8b-4fc6-bc7a-f7830e04547e,026f5472-34b7-4c69-aff8-9ae5cd62e07a,8d6e02e0-eae4-46e0-960c-1ce653a19967,e490ed47-ed6b-4323-ae99-d26fbaf90e1b,d9008b3e-90d7-4673-94a0-558b7a95d403,e6e06bb8-ee90-41c8-b7a6-49f795a5b298,59207be3-5a14-4735-a6c2-bdb3c3bdc38f,94dda224-553f-4194-b7c9-d69e85c6f8bf,"",084ed76e-7a8a-4500-be23-3e937909e2e1
1816-10-04,false,"","","","","","",Raleigh Register And North Carolina Weekly Advertiser,"","","","",Raleigh,US-NC,"","",180dec23-2cf1-4632-b745-8bb7d749a3d5,"",86ca4183-e5a7-41af-ba34-20ecb088ebbd,d2d21cf6-f1e4-4bd0-aedb-3ba44b04aa5a,"","","","","","","",""
1840-04-14,false,"",MALE,true,Benj. F. Ellis,MALE,current,Milledgeville Federal Union,"","","",100,Milledgeville,US-GA,"",US-GA,180ea37d-9dd2-48d6-977c-e674486c78c8,"",2b017d87-53a2-43b3-b27d-bbc507ea340b,507b5968-86b7-476e-a83d-a4307622ed57,70808a72-435c-487c-860e-ffaf44fd8131,eca8e7e3-03ec-4c29-bf4d-c6c3bfb13975,332a4052-0d01-4f27-a3f4-a5aca0464992,cd2e328e-0f51-4dbf-bf4d-75387991005b,4a1aa957-fbaa-4396-9b77-b59aace9ad5f,54171b30-3e5a-48f5-9758-20a8dd084b20,12ff3d29-b774-4c2d-87e7-db86f38ae45f,97574c63-3709-4c0c-8af4-2745cedc9410
1846-07-18,false,"",FEMALE,"","","","",The Daily Picayune,"","","",20,New Orleans,US-LA,"","",1810a19c-a17e-418a-bf2a-831ac6498cf6,"",c5993adc-4bee-4c12-a104-9bf7119308af,026f5472-34b7-4c69-aff8-9ae5cd62e07a,cf3e75d0-1ee0-4ec2-9709-7571c673b1f4,c8ecfe03-3737-449d-a690-2a144394196e,f188798f-ee84-4a28-ab35-534baed7ff3f,"","","","",8fb09c5a-6179-41ff-963e-e2b80965e21e
1856-03-29,false,"","","","","","",Concord Weekly Gazette,"","","","",Concord,US-NC,"","",1811d090-cdb0-4687-b793-3e194fe0d2d5,"",d599f002-113b-4881-be46-5ada98c1cc5e,202baa1c-3482-4116-b735-22918af60cfb,"","","","","","","",""
1828-08-25,false,"",FEMALE,true,Rouzau,MALE,current,New-Orleans Argus,"","","",10,New Orleans,US-LA,New Orleans,US-LA,18152a10-2f0b-4f4b-8590-1d4b6e0640ce,"",829b9331-eb8b-4fc6-bc7a-f7830e04547e,026f5472-34b7-4c69-aff8-9ae5cd62e07a,19952a8e-52a0-4b70-94ab-f3f3aa88c430,c6c8c52a-15e2-427e-a9b9-e2db093f7839,e447121c-dbdd-4e50-8c20-b657518f447d,e10578e4-b80d-436c-8aa4-ece92ad634b8,1e885d9c-3167-48a5-88d6-e55b3ac0c00e,8def06c6-5109-4bbd-a374-5cfc459be82d,0dbfc2f6-255b-4d67-a52e-d2eb430350b5,4d9b06f9-93ea-42e0-8836-d35e4dfd1179
1828-08-25,false,"",FEMALE,true,Rouzau,MALE,current,New-Orleans Argus,"","","",10,New Orleans,US-LA,New Orleans,US-LA,18152a10-2f0b-4f4b-8590-1d4b6e0640ce,"",829b9331-eb8b-4fc6-bc7a-f7830e04547e,026f5472-34b7-4c69-aff8-9ae5cd62e07a,19952a8e-52a0-4b70-94ab-f3f3aa88c430,c6c8c52a-15e2-427e-a9b9-e2db093f7839,e447121c-dbdd-4e50-8c20-b657518f447d,68407fe1-2ca0-4f72-82b2-aa198d7ee22f,1e885d9c-3167-48a5-88d6-e55b3ac0c00e,8def06c6-5109-4bbd-a374-5cfc459be82d,0dbfc2f6-255b-4d67-a52e-d2eb430350b5,4d9b06f9-93ea-42e0-8836-d35e4dfd1179
1860-05-15,false,"","","","","","",Mobile Commercial Register,"","","","",Mobile,US-AL,"","",18156b46-ada4-41ae-88e0-41b258f417bc,"",b50356a8-6e0c-4638-a0e7-550422679088,06634f71-ced3-4e24-a2f9-bb75a0739262,db46f30f-8215-41b4-98bb-e5a5ba77ceb8,09cea9aa-c177-4be3-8ad2-d3d7c06cf288,acd04721-382a-4769-ac39-974c7f3e9fdc,"","","","",""
1838-04-15,false,"",FEMALE,"",Winston & Small ,MALE,"",The Daily Picayune,"","","",20,New Orleans,US-LA,New Orleans,US-LA,1817349d-1179-47d4-ae39-d4a28c79c910,"",c5993adc-4bee-4c12-a104-9bf7119308af,026f5472-34b7-4c69-aff8-9ae5cd62e07a,6a10d7a3-bcee-434f-bbbe-d3ad3dfcf67a,094d38ba-65d4-45ce-8c5c-40d4f52e6a22,7e37b4a4-0236-4e27-bacd-f72e2a097a9c,"",0de3efec-a7ed-4935-a934-4423a8d5f3aa,dfa77b58-f6d8-4aea-9ed4-a1761978a58d,0dbfc2f6-255b-4d67-a52e-d2eb430350b5,a7bde7c6-948e-4ace-b465-7f73a9c2ee8d
1838-04-15,false,"",FEMALE,"",E.P. Small,MALE,"",The Daily Picayune,"","","",20,New Orleans,US-LA,New Orleans,US-LA,1817349d-1179-47d4-ae39-d4a28c79c910,"",c5993adc-4bee-4c12-a104-9bf7119308af,026f5472-34b7-4c69-aff8-9ae5cd62e07a,6a10d7a3-bcee-434f-bbbe-d3ad3dfcf67a,094d38ba-65d4-45ce-8c5c-40d4f52e6a22,7e37b4a4-0236-4e27-bacd-f72e2a097a9c,"",06a0295e-9adb-4f00-a108-7e63b2cbf03a,3ba549dc-df2c-4fe2-ab87-3a6f9ea10194,0dbfc2f6-255b-4d67-a52e-d2eb430350b5,a7bde7c6-948e-4ace-b465-7f73a9c2ee8d
1829-07-11,false,Mary Robinson,FEMALE,"","",NOT_PROVIDED,current,Charleston Mercury,"","","",50,Charleston,US-SC,"","",181d54aa-2f63-4ed0-8978-f7d4be7df254,e7c1d966-2aa2-4a8b-8487-025ddf9bef43,12d38785-dfdf-4dbc-a9c6-3ccb0e8d6448,0afd2704-9c29-4f31-9ffe-3627c61e7958,4713df4f-908f-4fdc-b8e2-ff5a4f25c266,4310a1f0-86aa-4cc6-8532-ee1646e03ea7,a8831a6a-ef90-45e7-9381-e541222aa175,"",a02608e8-a030-4721-b4f6-34784dff3b99,fe8292ba-dc64-42f2-8bdc-8c8ad99ccb19,"",e73106d6-0a32-4e88-b68b-f8641201f137
